Video analysis detailed log

Face Model:	General
Calibration:	-
Start time:	11/15/2018 15:13:07.737
Filename:	
Frame rate:	15.00

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Y - Head Orientation	X - Head Orientation	Z - Head Orientation	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow
00:00:22.533	0.469256100	0.034660880	0.235573500	0.085129030	0.013417190	0.033150850	0.066109370	Male	25 - 35	None	None	No	Unknown	-21.481590000	11.075260000	-5.595245000	Closed	Open	Open	Lowered	Lowered
00:00:22.600	0.464205700	0.036337110	0.243140800	0.081574270	0.014020920	0.032724950	0.065274690	Male	25 - 35	None	None	No	Unknown	-21.342750000	10.971870000	-5.312737000	Closed	Open	Open	Lowered	Lowered
00:00:22.666	0.459155200	0.038013330	0.250708100	0.078019500	0.014624650	0.032299060	0.064440020	Male	25 - 35	None	None	No	Unknown	-21.204930000	10.868210000	-5.030403000	Closed	Open	Open	Lowered	Lowered
00:00:22.733	0.454104700	0.039689550	0.258275400	0.074464740	0.015228380	0.031873170	0.063605350	Male	25 - 35	None	None	No	Unknown	-21.068140000	10.764290000	-4.748258000	Closed	Open	Open	Lowered	Lowered
00:00:22.800	0.449054300	0.041365780	0.265842700	0.070909970	0.015832110	0.031447280	0.062770670	Male	25 - 35	None	None	No	Unknown	-20.932400000	10.660120000	-4.466316000	Closed	Open	Open	Lowered	Lowered
00:00:22.866	0.444003800	0.043042000	0.273409900	0.067355210	0.016435840	0.031021390	0.061935990	Male	25 - 35	None	None	No	Unknown	-20.797730000	10.555710000	-4.184590000	Closed	Open	Open	Lowered	Lowered
00:00:22.933	0.438953400	0.044718220	0.280977200	0.063800440	0.017039570	0.030595490	0.061101320	Male	25 - 35	None	None	No	Unknown	-20.664140000	10.451060000	-3.903092000	Closed	Closed	Open	Lowered	Lowered
00:00:23.000	0.447727200	0.044648690	0.273525000	0.061827340	0.017140130	0.030927890	0.061429980	Male	25 - 35	None	None	No	Unknown	-19.888100000	9.736135000	-2.962864000	Closed	Closed	Open	Lowered	Lowered
00:00:23.066	0.456501100	0.044579160	0.266072800	0.059854240	0.017240690	0.031260280	0.061758640	Male	25 - 35	None	None	No	Unknown	-19.134640000	9.018059000	-2.025883000	Closed	Closed	Open	Lowered	Lowered
00:00:23.133	0.465274900	0.044509630	0.258620600	0.057881140	0.017341250	0.031592670	0.062087300	Male	25 - 35	None	None	No	Unknown	-18.404970000	8.297617000	-1.092626000	Closed	Closed	Open	Lowered	Lowered
00:00:23.200	0.474048800	0.044440110	0.251168500	0.055908040	0.017441810	0.031925060	0.062415960	Male	25 - 35	None	None	No	Unknown	-17.700170000	7.575616000	-0.163565100	Closed	Closed	Open	Lowered	Lowered
00:00:23.266	0.488473000	0.045861730	0.235625700	0.052181690	0.019824500	0.033432190	0.060507120	Male	25 - 35	None	None	No	Unknown	-15.869020000	7.607967000	1.320544000	Closed	Closed	Open	Lowered	Lowered
00:00:23.333	0.502897200	0.047283370	0.220082900	0.048455350	0.022207190	0.034939310	0.058598280	Male	25 - 35	None	None	No	Unknown	-14.026590000	7.635304000	2.806824000	Closed	Closed	Open	Lowered	Lowered
00:00:23.400	0.517321400	0.048705000	0.204540100	0.044729000	0.024589880	0.036446430	0.056689440	Male	25 - 35	None	None	No	Unknown	-12.182860000	7.657564000	4.293277000	Closed	Closed	Open	Lowered	Lowered
00:00:23.466	0.531745600	0.050126620	0.188997300	0.041002660	0.026972570	0.037953560	0.054780600	Male	25 - 35	None	None	No	Unknown	-10.347830000	7.674712000	5.777902000	Closed	Open	Open	Neutral	Lowered
00:00:23.533	0.540680300	0.055649440	0.177066600	0.042509600	0.027064210	0.039268580	0.053781760	Male	25 - 35	None	None	No	Unknown	-9.707298000	6.730452000	5.429004000	Closed	Open	Open	Neutral	Lowered
00:00:23.600	0.549615000	0.061172250	0.165135900	0.044016550	0.027155850	0.040583600	0.052782920	Male	25 - 35	None	None	No	Unknown	-9.054690000	5.785070000	5.081140000	Closed	Open	Open	Neutral	Lowered
00:00:23.666	0.558549600	0.066695060	0.153205200	0.045523500	0.027247490	0.041898620	0.051784090	Male	25 - 35	None	None	No	Unknown	-8.390385000	4.839186000	4.734331000	Closed	Open	Open	Neutral	Lowered
00:00:23.733	0.567484300	0.072217870	0.141274500	0.047030450	0.027339130	0.043213640	0.050785250	Male	25 - 35	None	None	No	Unknown	-7.714782000	3.893416000	4.388596000	Closed	Open	Open	Neutral	Lowered
00:00:23.800	0.576418900	0.077740680	0.129343800	0.048537400	0.027430780	0.044528660	0.049786410	Male	25 - 35	None	None	No	Unknown	-7.028310000	2.948382000	4.043956000	Closed	Open	Open	Neutral	Lowered
00:00:23.866	0.568630000	0.076416310	0.122571500	0.050718350	0.028113730	0.074464810	0.047760890	Male	25 - 35	None	None	No	Unknown	-7.162957000	2.453703000	3.648815000	Closed	Open	Open	Neutral	Lowered
00:00:23.933	0.560841100	0.075091950	0.115799200	0.052899300	0.028796690	0.104401000	0.045735370	Male	25 - 35	None	None	No	Unknown	-7.290811000	1.958786000	3.253870000	Closed	Open	Open	Neutral	Lowered
00:00:24.000	0.553052100	0.073767590	0.109026900	0.055080250	0.029479640	0.134337200	0.043709860	Male	25 - 35	None	None	No	Unknown	-7.411839000	1.463777000	2.859159000	Closed	Open	Open	Neutral	Lowered
00:00:24.066	0.545263200	0.072443220	0.102254500	0.057261200	0.030162600	0.164273300	0.041684340	Male	25 - 35	None	None	No	Unknown	-7.526015000	0.968819400	2.464718000	Closed	Open	Open	Neutral	Neutral
00:00:24.133	0.534296900	0.068362520	0.096782270	0.055694280	0.031137220	0.198083100	0.039266040	Male	25 - 35	None	None	No	Unknown	-7.887792000	0.892980000	2.389369000	Closed	Open	Open	Neutral	Neutral
00:00:24.200	0.523330500	0.064281810	0.091309990	0.054127370	0.032111840	0.231892800	0.036847740	Male	25 - 35	None	None	No	Unknown	-8.249387000	0.817138800	2.314022000	Closed	Open	Open	Neutral	Neutral
00:00:24.266	0.512364100	0.060201100	0.085837720	0.052560460	0.033086460	0.265702500	0.034429450	Male	25 - 35	None	None	No	Unknown	-8.610765000	0.741296500	2.238679000	Open	Open	Open	Neutral	Neutral
00:00:24.333	0.544255900	0.056341330	0.078452600	0.048045840	0.033068910	0.268542600	0.031778180	Male	25 - 35	None	None	No	Unknown	-8.702935000	0.674457100	2.180500000	Open	Open	Open	Neutral	Neutral
00:00:24.400	0.576147700	0.052481560	0.071067490	0.043531230	0.033051370	0.271382700	0.029126920	Male	25 - 35	None	None	No	Unknown	-8.794972000	0.607616800	2.122323000	Open	Open	Open	Neutral	Neutral
00:00:24.466	0.608039400	0.048621790	0.063682380	0.039016620	0.033033820	0.274222700	0.026475660	Male	25 - 35	None	None	No	Unknown	-8.886873000	0.540775800	2.064147000	Open	Open	Open	Neutral	Neutral
00:00:24.533	0.639931200	0.044762020	0.056297260	0.034502000	0.033016280	0.277062800	0.023824400	Male	25 - 35	None	None	No	Unknown	-8.978638000	0.473934600	2.005972000	Closed	Open	Open	Neutral	Neutral
00:00:24.600	0.660054400	0.040881910	0.050125990	0.032049640	0.032888630	0.290031100	0.021831430	Male	25 - 35	None	None	No	Unknown	-8.726945000	0.359955000	1.818538000	Closed	Open	Open	Neutral	Neutral
00:00:24.666	0.680177500	0.037001800	0.043954730	0.029597280	0.032760990	0.302999500	0.019838460	Male	25 - 35	None	None	No	Unknown	-8.474506000	0.245971700	1.631109000	Closed	Open	Open	Neutral	Neutral
00:00:24.733	0.693044900	0.033178530	0.039260650	0.028834500	0.032840700	0.316583200	0.018151340	Male	25 - 35	None	None	No	Unknown	-8.441690000	0.219448000	1.706387000	Closed	Open	Open	Neutral	Neutral
00:00:24.800	0.705912400	0.029355280	0.034566570	0.028071710	0.032920420	0.330167000	0.016464220	Male	25 - 35	None	None	No	Unknown	-8.408944000	0.192923800	1.781666000	Closed	Open	Open	Neutral	Neutral
00:00:24.866	0.718779700	0.025532020	0.029872490	0.027308930	0.033000140	0.343750700	0.014777100	Male	25 - 35	None	None	No	Unknown	-8.376266000	0.166399300	1.856944000	Closed	Open	Open	Neutral	Neutral
00:00:24.933	0.731647100	0.021708760	0.025178410	0.026546150	0.033079860	0.357334500	0.013089980	Male	25 - 35	None	None	No	Unknown	-8.343660000	0.139874600	1.932221000	Closed	Open	Open	Neutral	Neutral
00:00:25.000	0.749317600	0.019103060	0.022497990	0.024293390	0.032838000	0.345975800	0.012165080	Male	25 - 35	None	None	No	Unknown	-8.334977000	0.261198400	1.980280000	Closed	Open	Open	Neutral	Neutral
00:00:25.066	0.766988200	0.016497360	0.019817580	0.022040630	0.032596140	0.334617200	0.011240180	Male	25 - 35	None	None	No	Unknown	-8.326091000	0.382522400	2.028340000	Closed	Open	Open	Neutral	Neutral
00:00:25.133	0.784658700	0.013891660	0.017137160	0.019787870	0.032354280	0.323258500	0.010315270	Male	25 - 35	None	None	No	Unknown	-8.317002000	0.503845800	2.076402000	Closed	Open	Open	Neutral	Neutral
00:00:25.200	0.800252900	0.013948170	0.015811600	0.017912590	0.032062020	0.309439300	0.009740440	Male	25 - 35	None	None	No	Unknown	-8.403673000	0.371530800	1.959276000	Closed	Open	Open	Neutral	Neutral
00:00:25.266	0.815847100	0.014004690	0.014486040	0.016037310	0.031769760	0.295620200	0.009165609	Male	25 - 35	None	None	No	Unknown	-8.489802000	0.239214500	1.842154000	Closed	Open	Open	Neutral	Neutral
00:00:25.333	0.820684100	0.014989100	0.014843570	0.015099710	0.031693280	0.285471100	0.008909045	Male	25 - 35	None	None	No	Unknown	-8.572702000	0.163590800	1.797389000	Closed	Open	Open	Neutral	Neutral
00:00:25.400	0.825521100	0.015973510	0.015201110	0.014162110	0.031616800	0.275322100	0.008652480	Male	25 - 35	None	None	No	Unknown	-8.655483000	0.087966910	1.752623000	Closed	Open	Open	Neutral	Neutral
00:00:25.466	0.830358100	0.016957920	0.015558650	0.013224510	0.031540320	0.265173000	0.008395917	Male	25 - 35	None	None	No	Unknown	-8.738146000	0.012343230	1.707858000	Closed	Open	Open	Neutral	Neutral
00:00:25.533	0.830185400	0.016816330	0.014661050	0.012203120	0.032317140	0.271028100	0.008091983	Male	25 - 35	None	None	No	Unknown	-8.683058000	0.154329200	1.641222000	Closed	Open	Open	Neutral	Neutral
00:00:25.600	0.830012600	0.016674750	0.013763450	0.011181720	0.033093970	0.276883100	0.007788049	Male	25 - 35	None	None	No	Unknown	-8.628300000	0.296316100	1.574583000	Closed	Open	Open	Neutral	Neutral
00:00:25.666	0.829839800	0.016533170	0.012865860	0.010160330	0.033870800	0.282738100	0.007484116	Male	25 - 35	None	None	No	Unknown	-8.573873000	0.438301200	1.507944000	Closed	Open	Open	Neutral	Neutral
00:00:25.733	0.817566900	0.017041480	0.014774520	0.009936422	0.041963130	0.281294600	0.007274047	Male	25 - 35	None	None	No	Unknown	-9.017450000	0.483130500	1.363892000	Closed	Open	Open	Neutral	Neutral
00:00:25.800	0.805294000	0.017549790	0.016683190	0.009712519	0.050055460	0.279851000	0.007063979	Male	25 - 35	None	None	No	Unknown	-9.461324000	0.527957400	1.219837000	Closed	Open	Open	Neutral	Neutral
00:00:25.866	0.793021100	0.018058110	0.018591850	0.009488615	0.058147770	0.278407500	0.006853911	Male	25 - 35	None	None	No	Unknown	-9.905422000	0.572780800	1.075779000	Closed	Open	Open	Neutral	Neutral
00:00:25.933	0.780748200	0.018566420	0.020500510	0.009264712	0.066240100	0.276963900	0.006643843	Male	25 - 35	None	None	No	Unknown	-10.349680000	0.617600100	0.931721000	Closed	Open	Open	Neutral	Neutral
00:00:26.000	0.760405800	0.018647670	0.023996070	0.009226351	0.073712960	0.282443300	0.006521409	Male	25 - 35	None	None	No	Unknown	-10.507150000	0.497448200	0.780512700	Closed	Open	Open	Neutral	Neutral
00:00:26.066	0.740063500	0.018728920	0.027491620	0.009187990	0.081185810	0.287922600	0.006398976	Male	25 - 35	None	None	No	Unknown	-10.663990000	0.377291600	0.629308500	Closed	Open	Open	Neutral	Neutral
00:00:26.133	0.719721100	0.018810180	0.030987180	0.009149628	0.088658670	0.293401900	0.006276543	Male	25 - 35	None	None	No	Unknown	-10.820190000	0.257133600	0.478110000	Closed	Open	Open	Neutral	Neutral
00:00:26.200	0.685301700	0.018220350	0.033160470	0.008997877	0.095972630	0.309171800	0.006323801	Male	25 - 35	None	None	No	Unknown	-10.500850000	0.339605500	0.414896700	Closed	Open	Open	Neutral	Neutral
00:00:26.266	0.650882400	0.017630520	0.035333760	0.008846126	0.103286600	0.324941600	0.006371059	Male	25 - 35	None	None	No	Unknown	-10.181680000	0.422077200	0.351682200	Closed	Open	Open	Neutral	Neutral
00:00:26.333	0.616462900	0.017040690	0.037507060	0.008694376	0.110600500	0.340711500	0.006418317	Male	25 - 35	None	None	No	Unknown	-9.862696000	0.504548200	0.288466500	Closed	Open	Open	Raised	Neutral
00:00:26.400	0.587879100	0.016582570	0.040451830	0.009062313	0.115268000	0.353207500	0.006582879	Male	25 - 35	None	None	No	Unknown	-9.934535000	0.377941900	0.261163000	Closed	Open	Open	Raised	Neutral
00:00:26.466	0.559295200	0.016124460	0.043396600	0.009430251	0.119935500	0.365703400	0.006747441	Male	25 - 35	None	None	No	Unknown	-10.006250000	0.251335700	0.233860200	Closed	Open	Open	Raised	Neutral
00:00:26.533	0.540958000	0.016741740	0.045425800	0.009855975	0.125408800	0.367436500	0.006903613	Male	25 - 35	None	None	No	Unknown	-9.979646000	0.179695000	0.140689100	Closed	Open	Open	Raised	Neutral
00:00:26.600	0.522620800	0.017359020	0.047455000	0.010281700	0.130882000	0.369169500	0.007059784	Male	25 - 35	None	None	No	Unknown	-9.952806000	0.108053600	0.047518300	Closed	Open	Open	Raised	Neutral
00:00:26.666	0.504283700	0.017976300	0.049484190	0.010707420	0.136355300	0.370902600	0.007215954	Male	25 - 35	None	None	No	Unknown	-9.925734000	0.036412300	-0.045651530	Closed	Open	Open	Raised	Neutral
00:00:26.733	0.494509600	0.018541350	0.050039300	0.010976940	0.140843600	0.370672900	0.007338302	Male	25 - 35	None	None	No	Unknown	-9.804776000	0.034390810	-0.065305990	Closed	Open	Open	Raised	Neutral
00:00:26.800	0.484735500	0.019106410	0.050594420	0.011246450	0.145332000	0.370443300	0.007460649	Male	25 - 35	None	None	No	Unknown	-9.683818000	0.032369320	-0.084960440	Closed	Open	Open	Raised	Neutral
00:00:26.866	0.474961400	0.019671460	0.051149520	0.011515960	0.149820400	0.370213600	0.007582997	Male	25 - 35	None	None	No	Unknown	-9.562858000	0.030347820	-0.104614900	Closed	Open	Open	Raised	Neutral
00:00:26.933	0.471891500	0.020737780	0.051021630	0.011591760	0.157852900	0.367265100	0.007596413	Male	25 - 35	None	None	No	Caucasian	-9.379028000	0.179263600	-0.064918440	Closed	Open	Open	Raised	Neutral
00:00:27.000	0.468821500	0.021804100	0.050893740	0.011667560	0.165885400	0.364316700	0.007609829	Male	20 - 30	None	None	No	Caucasian	-9.194992000	0.328179400	-0.025221360	Closed	Open	Open	Raised	Neutral
00:00:27.066	0.470048200	0.021853830	0.050643750	0.011750960	0.168976900	0.365914300	0.007584161	Male	20 - 30	None	None	No	Caucasian	-9.186131000	0.254932900	-0.012822110	Closed	Open	Open	Raised	Neutral
00:00:27.133	0.471274800	0.021903560	0.050393770	0.011834360	0.172068400	0.367511900	0.007558492	Male	20 - 30	None	None	No	Caucasian	-9.177303000	0.181686300	-0.000422958	Closed	Open	Open	Raised	Neutral
00:00:27.200	0.472501400	0.021953280	0.050143780	0.011917760	0.175159800	0.369109500	0.007532823	Male	20 - 30	None	None	No	Caucasian	-9.168508000	0.108439700	0.011976080	Closed	Open	Open	Raised	Neutral
00:00:27.266	0.484724100	0.021608830	0.047468180	0.011551600	0.184810400	0.377165400	0.007290334	Male	20 - 30	None	None	No	Caucasian	-8.862432000	0.194234800	0.135609200	Closed	Open	Open	Raised	Neutral
00:00:27.333	0.496946900	0.021264380	0.044792570	0.011185440	0.194460900	0.385221400	0.007047844	Male	20 - 30	None	None	No	Caucasian	-8.555984000	0.280029200	0.259243700	Closed	Open	Open	Raised	Neutral
00:00:27.400	0.507632400	0.020960290	0.043445110	0.010900990	0.196806500	0.387940100	0.006942529	Male	20 - 30	None	None	No	Caucasian	-8.276088000	0.174848100	0.069426150	Closed	Open	Open	Raised	Neutral
00:00:27.466	0.518317900	0.020656210	0.042097660	0.010616540	0.199152200	0.390658800	0.006837215	Male	20 - 30	None	None	No	Caucasian	-7.995494000	0.069665210	-0.120389000	Closed	Open	Open	Raised	Neutral
00:00:27.533	0.543050800	0.020193960	0.038023500	0.009852787	0.200878700	0.387061900	0.006543492	Male	20 - 30	None	None	No	Caucasian	-7.946884000	0.142189700	-0.096047480	Closed	Open	Open	Raised	Neutral
00:00:27.600	0.567783700	0.019731710	0.033949350	0.009089036	0.202605200	0.383465000	0.006249771	Male	20 - 30	None	None	No	Caucasian	-7.898213000	0.214714400	-0.071705770	Closed	Open	Open	Raised	Neutral
00:00:27.666	0.592516600	0.019269460	0.029875200	0.008325285	0.204331700	0.379868100	0.005956049	Male	20 - 30	None	None	No	Caucasian	-7.849480000	0.287238700	-0.047363910	Closed	Open	Open	Raised	Neutral
00:00:27.733	0.596974300	0.018835450	0.027197110	0.007986381	0.200676700	0.392638700	0.005742977	Male	20 - 30	None	None	No	Caucasian	-7.705446000	0.320367400	-0.098995940	Closed	Open	Open	Raised	Neutral
00:00:27.800	0.601432000	0.018401450	0.024519020	0.007647476	0.197021600	0.405409300	0.005529906	Male	20 - 30	None	None	No	Caucasian	-7.561471000	0.353495700	-0.150628400	Closed	Open	Open	Raised	Neutral
00:00:27.866	0.605889600	0.017967450	0.021840930	0.007308572	0.193366600	0.418179900	0.005316835	Male	20 - 30	None	None	No	Caucasian	-7.417557000	0.386623800	-0.202261000	Closed	Open	Open	Raised	Neutral
00:00:27.933	0.609265400	0.017459240	0.019921580	0.006932366	0.193318500	0.426573000	0.005187830	Male	20 - 30	None	None	No	Caucasian	-7.353067000	0.336794600	-0.314343800	Closed	Open	Open	Raised	Neutral
00:00:28.000	0.612641100	0.016951040	0.018002220	0.006556160	0.193270400	0.434966200	0.005058825	Male	20 - 30	None	None	No	Caucasian	-7.288382000	0.286963900	-0.426426000	Closed	Open	Open	Raised	Neutral
00:00:28.066	0.616016900	0.016442840	0.016082870	0.006179955	0.193222400	0.443359400	0.004929820	Male	20 - 30	None	None	No	Caucasian	-7.223502000	0.237132400	-0.538506600	Closed	Open	Open	Raised	Neutral
00:00:28.133	0.608784300	0.015685960	0.014165060	0.005721448	0.185003200	0.482067200	0.004861272	Male	20 - 30	None	None	No	Caucasian	-6.931794000	0.298395500	-0.602471900	Closed	Open	Open	Raised	Neutral
00:00:28.200	0.601551700	0.014929070	0.012247250	0.005262941	0.176784000	0.520775100	0.004792723	Male	20 - 30	None	None	No	Caucasian	-6.640224000	0.359658100	-0.666437900	Closed	Open	Open	Raised	Neutral
00:00:28.266	0.602495600	0.014512710	0.011437640	0.005027019	0.171927800	0.532019200	0.004758091	Male	20 - 30	None	None	No	Caucasian	-6.650751000	0.289267100	-0.693749400	Closed	Open	Open	Raised	Neutral
00:00:28.333	0.603439600	0.014096340	0.010628020	0.004791097	0.167071600	0.543263400	0.004723458	Male	20 - 30	None	None	No	Caucasian	-6.661211000	0.218875800	-0.721060700	Closed	Open	Open	Raised	Neutral
00:00:28.400	0.604383500	0.013679980	0.009818399	0.004555175	0.162215400	0.554507600	0.004688825	Male	20 - 30	None	None	No	Caucasian	-6.671605000	0.148484600	-0.748371600	Closed	Open	Open	Raised	Neutral
00:00:28.466	0.618737000	0.012933640	0.009318544	0.004245278	0.156105100	0.542189400	0.004551356	Male	20 - 30	None	None	No	Caucasian	-6.502884000	0.203608600	-0.722102300	Closed	Open	Open	Raised	Neutral
00:00:28.533	0.633090700	0.012187300	0.008818687	0.003935381	0.149994800	0.529871100	0.004413886	Male	20 - 30	None	None	No	Caucasian	-6.334112000	0.258732800	-0.695832600	Closed	Open	Open	Raised	Neutral
00:00:28.600	0.647444200	0.011440960	0.008318829	0.003625484	0.143884400	0.517552900	0.004276415	Male	20 - 30	None	None	No	Caucasian	-6.165290000	0.313856800	-0.669562800	Closed	Open	Open	Raised	Neutral
00:00:28.666	0.661705300	0.010805170	0.008083841	0.003507577	0.143305400	0.501193300	0.004284715	Male	20 - 30	None	None	No	Caucasian	-6.181769000	0.253017900	-0.724423500	Closed	Open	Open	Raised	Neutral
00:00:28.733	0.675966400	0.010169390	0.007848852	0.003389670	0.142726500	0.484833700	0.004293016	Male	20 - 30	None	None	No	Caucasian	-6.198133000	0.192178500	-0.779284000	Closed	Open	Open	Raised	Neutral
00:00:28.800	0.690227400	0.009533596	0.007613864	0.003271763	0.142147500	0.468474100	0.004301316	Male	20 - 30	None	None	No	Caucasian	-6.214379000	0.131339100	-0.834143900	Closed	Open	Open	Neutral	Neutral
00:00:28.866	0.736534100	0.011285240	0.018126360	0.004101050	0.131087200	0.397595100	0.005167556	Male	20 - 30	None	None	No	Caucasian	-9.085243000	0.200799800	-0.102183800	Closed	Open	Open	Neutral	Neutral
00:00:28.933	0.782840900	0.013036880	0.028638870	0.004930338	0.120026900	0.326716000	0.006033797	Male	20 - 30	None	None	No	Caucasian	-11.954340000	0.270227800	0.629783600	Closed	Open	Open	Neutral	Neutral
00:00:29.000	0.804263700	0.020935570	0.028064660	0.004528059	0.112398800	0.290978700	0.005835390	Male	20 - 30	None	None	No	Caucasian	-11.623850000	0.201958400	0.699652100	Closed	Open	Open	Neutral	Neutral
00:00:29.066	0.825686500	0.028834250	0.027490450	0.004125781	0.104770800	0.255241500	0.005636984	Male	20 - 30	None	None	No	Caucasian	-11.293500000	0.133688300	0.769520400	Closed	Open	Open	Neutral	Neutral
00:00:29.133	0.847109300	0.036732940	0.026916240	0.003723501	0.097142700	0.219504100	0.005438576	Male	20 - 30	None	None	No	Caucasian	-10.963320000	0.065417910	0.839388400	Closed	Open	Open	Neutral	Neutral
00:00:29.200	0.868532100	0.044631630	0.026342030	0.003321222	0.089514610	0.183766800	0.005240170	Male	20 - 30	None	None	No	Caucasian	-10.633320000	-0.002852171	0.909255700	Closed	Open	Open	Neutral	Neutral
00:00:29.266	0.884269700	0.050890090	0.024209510	0.003461600	0.082965400	0.155954900	0.005132820	Male	20 - 30	None	None	No	Unknown	-10.401800000	-0.402568100	0.944586300	Closed	Open	Open	Neutral	Neutral
